league,season,team,player,nation,pos,age,born,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes
,,,,,,,,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK
Ligue1,2223,Lyon,Jérôme Boateng,GER,DF,33,1988,8,6,428,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Karl Toko Ekambi,CMR,"FW,MF",29,1992,19,15,1353,15.0,4,2,6,4,0,0,1,0,0.27,0.13,0.4,0.27,0.4
Ligue1,2223,Lyon,Lucas Paquetá,BRA,MF,24,1997,2,2,159,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Malo Gusto,FRA,"DF,MF",19,2003,21,19,1595,17.7,0,1,1,0,0,0,1,0,0.0,0.06,0.06,0.0,0.06
Ligue1,2223,Lyon,Mamadou Sarr,SEN,DF,16,2005,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Maxence Caqueret,FRA,MF,22,2000,36,32,2767,30.7,4,7,11,4,0,0,2,0,0.13,0.23,0.36,0.13,0.36
Ligue1,2223,Lyon,Mohamed El Arouch,FRA,MF,18,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Moussa Dembélé,FRA,FW,26,1996,23,8,877,9.7,3,0,3,3,0,0,1,0,0.31,0.0,0.31,0.31,0.31
Ligue1,2223,Lyon,Nicolás Tagliafico,ARG,"DF,MF",29,1992,34,34,2991,33.2,1,3,4,1,0,0,5,0,0.03,0.09,0.12,0.03,0.12
Ligue1,2223,Lyon,Rayan Cherki,FRA,"MF,FW",18,2003,34,21,1872,20.8,4,6,10,4,0,0,3,0,0.19,0.29,0.48,0.19,0.48
Ligue1,2223,Lyon,Romain Faivre,FRA,MF,24,1998,10,3,300,3.3,0,1,1,0,0,0,0,0,0.0,0.3,0.3,0.0,0.3
Ligue1,2223,Lyon,Rémy Riou,FRA,GK,34,1987,7,6,601,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Sael Kumbedi,FRA,"DF,MF",17,2005,20,14,1320,14.7,0,2,2,0,0,0,8,0,0.0,0.14,0.14,0.0,0.14
Ligue1,2223,Lyon,Sinaly Diomande,CIV,DF,21,2001,24,22,1957,21.7,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Lyon,Tetê,BRA,"FW,MF",22,2000,17,14,1107,12.3,6,2,8,6,0,0,3,0,0.49,0.16,0.65,0.49,0.65
Ligue1,2223,Lyon,Thiago Mendes,BRA,"MF,DF",30,1992,31,22,2063,22.9,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09
Ligue1,2223,Marseille,Alexis Sánchez,CHI,"FW,MF",33,1988,35,32,2679,29.8,14,3,17,12,2,3,3,0,0.47,0.1,0.57,0.4,0.5
Ligue1,2223,Marseille,Amine Harit,MAR,"MF,FW",25,1997,10,6,515,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Marseille,Arkadiusz Milik,POL,FW,28,1994,2,2,129,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Marseille,Azzedine Ounahi,MAR,MF,22,2000,7,1,121,1.3,1,0,1,1,0,0,0,0,0.74,0.0,0.74,0.74,0.74
Ligue1,2223,Marseille,Bamba Dieng,SEN,FW,22,2000,10,1,194,2.2,1,0,1,1,0,0,1,0,0.46,0.0,0.46,0.46,0.46
Ligue1,2223,Marseille,Cengiz Ünder,TUR,MF,25,1997,37,28,2490,27.7,5,4,9,4,1,1,3,0,0.18,0.14,0.33,0.14,0.29
Ligue1,2223,Marseille,Chancel Mbemba,COD,DF,27,1994,36,32,2849,31.7,5,0,5,5,0,0,2,0,0.16,0.0,0.16,0.16,0.16
Ligue1,2223,Marseille,Cédric Bakambu,COD,FW,31,1991,3,0,59,0.7,0,1,1,0,0,0,0,0,0.0,1.53,1.53,0.0,1.53
Ligue1,2223,Marseille,Dimitri Payet,FRA,MF,35,1987,24,9,835,9.3,4,3,7,3,1,1,0,0,0.43,0.32,0.75,0.32,0.65
Ligue1,2223,Marseille,Duje Ćaleta-Car,CRO,DF,25,1996,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Marseille,Eric Bailly,CIV,DF,28,1994,17,5,543,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Marseille,François Mughe,CMR,FW,18,2004,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ligue1,2223,Marseille,Gerson,BRA,MF,25,1997,10,6,417,4.6,2,0,2,2,0,0,1,0,0.43,0.0,0.43,0.43,0.43
Ligue1,2223,Marseille,Issa Kaboré,BFA,MF,21,2001,22,9,1028,11.4,1,0,1,1,0,0,1,0,0.09,0.0,0.09,0.09,0.09
Ligue1,2223,Marseille,Jonathan Clauss,FRA,MF,29,1992,34,32,2590,28.8,2,9,11,2,0,0,1,0,0.07,0.31,0.38,0.07,0.38
Ligue1,2223,Marseille,Jordan Veretout,FRA,MF,29,1993,38,31,2863,31.8,4,3,7,3,1,1,4,0,0.13,0.09,0.22,0.09,0.19
Ligue1,2223,Marseille,Leonardo Balerdi,ARG,DF,23,1999,35,30,2639,29.3,0,1,1,0,0,0,9,1,0.0,0.03,0.03,0.0,0.03
